name,price,url,stone_type,stone_shape,stone_clarity,stone_color,stone_carat_weight,metal_type,metal_color,gold_karat,ring_size,source
Neil Lane Men’s Round-cut Diamond Wedding Band 1/2 ct tw 14K Yellow Gold,1919,https://www.kay.com/neil-lane-men-s-roundcut-diamond-wedding-band-12-ct-tw-14k-yellow-gold/p/V-890193509,Diamond,Round,I1,I,1/2,Gold,Yellow,14K,10.0,Kay Jewellers
Previously Owned Men's Diamond Wedding Band 1 ct tw 10K White Gold,1559,https://www.kay.com/previously-owned-mens-diamond-wedding-band-1-ct-tw-10k-white-gold/p/V-887386807,Diamond,Round,I3,I,1,Gold,White,10K,3.75,Kay Jewellers
Previously Owned Men's Wedding Band 1 ct tw Diamonds 10K White Gold,1749,https://www.kay.com/previously-owned-mens-wedding-band-1-ct-tw-diamonds-10k-white-gold/p/V-887224309,Diamond,Round,I2-I3,I,1,Gold,White,10K,3.75,Kay Jewellers
Previously Owned Men's THE LEO Ideal Cut Diamond Wedding Band 1/2 ct tw 14K White Gold,1349,https://www.kay.com/previously-owned-mens-the-leo-ideal-cut-diamond-wedding-band-12-ct-tw-14k-white-gold/p/V-887072003,Diamond,Round,I1,I,1/2,Gold,White,14K,3.75,Kay Jewellers
Previously Owned Neil Lane Men's Black Diamond Wedding Band 1/3 ct tw 14K Yellow Gold,1319,https://www.kay.com/previously-owned-neil-lane-mens-black-diamond-wedding-band-13-ct-tw-14k-yellow-gold/p/V-887164109,Diamond,Round,I3,Fancy,1/3,Gold,Yellow,14K,3.75,Kay Jewellers
Previously Owned Men's Multi-Diamond Center Circle Ring 2 ct tw 10K Yellow Gold,1439,https://www.kay.com/previously-owned-mens-multidiamond-center-circle-ring-2-ct-tw-10k-yellow-gold/p/V-887663502,Diamond,Round,I3,J,2,Gold,Yellow,10K,3.75,Kay Jewellers
Previously Owned Men's Brown & White Diamond Ring 1/2 ct tw Round-cut 10K Two-Tone Gold,1149,https://www.kay.com/previously-owned-mens-brown-white-diamond-ring-12-ct-tw-roundcut-10k-twotone-gold/p/V-886989209,Diamond,Round,I3,I,1/2,Gold,Two-Tone,10K,3.75,Kay Jewellers
Previously Owned Neil Lane Men's Diamond Wedding Band 1/5 ct tw 14K White Gold,1499,https://www.kay.com/previously-owned-neil-lane-mens-diamond-wedding-band-15-ct-tw-14k-white-gold/p/V-886988308,Diamond,Round,I1,I,1/5,Gold,White,14K,3.75,Kay Jewellers
Previously Owned Men's Diamond & Lab-Created Ruby Lion Ring 1/2 ct tw Round-cut 10K Yellow Gold,1199,https://www.kay.com/previously-owned-mens-diamond-labcreated-ruby-lion-ring-12-ct-tw-roundcut-10k-yellow-gold/p/V-886989108,Diamond,Round,I3,I,1/2,Gold,Yellow,10K,3.75,Kay Jewellers
Previously Owned Men's THE LEO Diamond Wedding Band 3/8 ct tw Round-Cut 14K Rose Gold,1679,https://www.kay.com/previously-owned-mens-the-leo-diamond-wedding-band-38-ct-tw-roundcut-14k-rose-gold/p/V-886974904,Diamond,Round,SI2,I,3/8,Gold,Rose,14K,3.75,Kay Jewellers
Previously Owned Neil Lane Men's Black Diamond Wedding Band 1/2 ct tw Round-Cut 14K Yellow Gold,1439,https://www.kay.com/previously-owned-neil-lane-mens-black-diamond-wedding-band-12-ct-tw-roundcut-14k-yellow-gold/p/V-886978701,Diamond,Round,I3,Fancy,1/2,Gold,Yellow,14K,3.75,Kay Jewellers
Previously Owned Men's THE LEO Diamond Wedding Band 1-1/2 ct tw Round-cut 14K Yellow Gold Size 10,4799,https://www.kay.com/previously-owned-mens-the-leo-diamond-wedding-band-112-ct-tw-roundcut-14k-yellow-gold-size-10/p/V-886964903,Diamond,Round,SI2,I,1-1/2,Gold,Yellow,14K,10.0,Kay Jewellers
Previously Owned Every Moment Men's Diamond Wedding Band 1 ct tw 14K White Gold,1319,https://www.kay.com/previously-owned-every-moment-mens-diamond-wedding-band-1-ct-tw-14k-white-gold/p/V-886733904,Diamond,Round,I2,I,1,Gold,White,14K,3.75,Kay Jewellers
Previously Owned Men's THE LEO First Light Diamond Wedding Band 1/2 ct tw 14K Yellow Gold,1599,https://www.kay.com/previously-owned-mens-the-leo-first-light-diamond-wedding-band-12-ct-tw-14k-yellow-gold/p/V-886989906,Diamond,Round,I1,I,1/2,Gold,Yellow,14K,3.75,Kay Jewellers
Previously Owned Men's THE LEO Ideal Cut Diamond Wedding Band 3/4 ct tw 14K White Gold,1599,https://www.kay.com/previously-owned-mens-the-leo-ideal-cut-diamond-wedding-band-34-ct-tw-14k-white-gold/p/V-886543204,Diamond,Round,I1,I,3/4,Gold,White,14K,3.75,Kay Jewellers
Previously Owned Men's Diamond Ring 3 ct tw Round-cut 10K Yellow Gold,2749,https://www.kay.com/previously-owned-mens-diamond-ring-3-ct-tw-roundcut-10k-yellow-gold/p/V-886556707,Diamond,Round,I3,J,3,Gold,Yellow,10K,3.75,Kay Jewellers
Previously Owned Men's THE LEO Diamond Wedding Band 1/2 ct tw Round-cut 14K White Gold,1999,https://www.kay.com/previously-owned-mens-the-leo-diamond-wedding-band-12-ct-tw-roundcut-14k-white-gold/p/V-886459902,Diamond,Round,SI2,I,1/2,Gold,White,14K,10.0,Kay Jewellers
Previously Owned Men's THE LEO Ideal Cut Diamond Wedding Band 1/2 ct tw 14K White Gold,1119,https://www.kay.com/previously-owned-mens-the-leo-ideal-cut-diamond-wedding-band-12-ct-tw-14k-white-gold/p/V-886286804,Diamond,Round,I1,I,1/2,Gold,White,14K,3.75,Kay Jewellers
Previously Owned Men's Octogonal Diamond Ring 3 ct tw Round-cut 10K White Gold,2199,https://www.kay.com/previously-owned-mens-octogonal-diamond-ring-3-ct-tw-roundcut-10k-white-gold/p/V-886327307,Diamond,Round,I3,J,3,Gold,White,10K,3.75,Kay Jewellers
"Previously Owned Men's Black, Brown & White Diamond Octagon Ring 7/8 ct tw Round-cut 10K Yellow Gold",1249,https://www.kay.com/previously-owned-mens-black-brown-white-diamond-octagon-ring-78-ct-tw-roundcut-10k-yellow-gold/p/V-886145503,Diamond,Round,I2,I,1/2,Gold,Yellow,10K,3.75,Kay Jewellers
Previously Owned Men's THE LEO Diamond Wedding Band 1 ct tw Round-cut 14K Yellow Gold,3359,https://www.kay.com/previously-owned-mens-the-leo-diamond-wedding-band-1-ct-tw-roundcut-14k-yellow-gold/p/V-886255900,Diamond,Round,SI2,I,1,Gold,Yellow,14K,3.75,Kay Jewellers
Previously Owned Men's THE LEO Diamond Wedding Band 1-1/2 ct tw Round-cut 14K White Gold,3999,https://www.kay.com/previously-owned-mens-the-leo-diamond-wedding-band-112-ct-tw-roundcut-14k-white-gold/p/V-886621503,Diamond,Round,SI2,I,1-1/2,Gold,White,14K,3.75,Kay Jewellers
Previously Owned Men's Diamond Wedding Band 2 ct tw Round-cut 10K Yellow Gold,2099,https://www.kay.com/previously-owned-mens-diamond-wedding-band-2-ct-tw-roundcut-10k-yellow-gold/p/V-886209903,Diamond,Round,I3,I,2,Gold,Yellow,10K,3.75,Kay Jewellers
Previously Owned Men's Wedding Band Diamond 1-1/4 ct tw 10K Yellow Gold,1279,https://www.kay.com/previously-owned-mens-wedding-band-diamond-114-ct-tw-10k-yellow-gold/p/V-885901607,Diamond,Round,I3,I,1-1/4,Gold,Yellow,10K,3.75,Kay Jewellers
Previously Owned Men's Multi-Diamond Ring 2 ct tw 10K Yellow Gold,1599,https://www.kay.com/previously-owned-mens-multidiamond-ring-2-ct-tw-10k-yellow-gold/p/V-885899308,Diamond,Round,I3,I,2,Gold,Yellow,10K,3.75,Kay Jewellers
Previously Owned Men's Diamond Wedding Band 1 ct tw Square-cut 14K White Gold,1999,https://www.kay.com/previously-owned-mens-diamond-wedding-band-1-ct-tw-squarecut-14k-white-gold/p/V-885857108,Diamond,Square,I2,I,1,Gold,White,14K,3.75,Kay Jewellers
Previously Owned Men's Diamond Two-Row Wedding Band 1-1/2 ct tw 10K White Gold,1999,https://www.kay.com/previously-owned-mens-diamond-tworow-wedding-band-112-ct-tw-10k-white-gold/p/V-885691600,Diamond,Round,I2,I,1-1/2,Gold,White,10K,3.75,Kay Jewellers
Previously Owned Men's Black & White Diamond Ring 2 ct tw Round-cut 10K White Gold,1379,https://www.kay.com/previously-owned-mens-black-white-diamond-ring-2-ct-tw-roundcut-10k-white-gold/p/V-885733206,Diamond,Round,I3,Fancy,2,Gold,White,10K,3.75,Kay Jewellers
Previously Owned Men's Diamond Wedding Band 1 ct tw 10K Yellow Gold,1739,https://www.kay.com/previously-owned-mens-diamond-wedding-band-1-ct-tw-10k-yellow-gold/p/V-885406405,Diamond,Round,I2,I,1,Gold,Yellow,10K,3.75,Kay Jewellers
Previously Owned Men's Brown & White Diamond Ring 1 ct tw 10K Yellow Gold,1379,https://www.kay.com/previously-owned-mens-brown-white-diamond-ring-1-ct-tw-10k-yellow-gold/p/V-884998408,Diamond,Round,I2,Fancy,1,Gold,Yellow,10K,3.75,Kay Jewellers
Neil Lane Men’s Round-cut Black & White Diamond Wedding Band 1/3 ct tw 14K White Gold,1999,https://www.kay.com/neil-lane-men-s-roundcut-black-white-diamond-wedding-band-13-ct-tw-14k-white-gold/p/V-886023403,Diamond,Round,I1,Fancy,1/3,Gold,White,14K,10.0,Kay Jewellers
Previously Owned Men's THE LEO Diamond Wedding Band 1 ct tw Round-cut 14K White Gold,2999,https://www.kay.com/previously-owned-mens-the-leo-diamond-wedding-band-1-ct-tw-roundcut-14k-white-gold/p/V-885055107,Diamond,Round,SI2,I,1,Gold,White,14K,3.75,Kay Jewellers
Previously Owned Men's Diamond Wedding Band 1/2 ct tw 10K White Gold,1079,https://www.kay.com/previously-owned-mens-diamond-wedding-band-12-ct-tw-10k-white-gold/p/V-884997002,Diamond,Round,I3,I,1/2,Gold,White,10K,3.75,Kay Jewellers
Previously Owned Men's Diamond Ring 1-1/2 ct tw Round-cut 10K White Gold,2399,https://www.kay.com/previously-owned-mens-diamond-ring-112-ct-tw-roundcut-10k-white-gold/p/V-884996808,Diamond,Round,I2,I,1-1/2,Gold,White,10K,3.75,Kay Jewellers
Previously Owned Neil Lane Men's Diamond Wedding Band 1/5 ct tw 14K White Gold,1499,https://www.kay.com/previously-owned-neil-lane-mens-diamond-wedding-band-15-ct-tw-14k-white-gold/p/V-884968001,Diamond,Round,I1,I,1/5,Gold,White,14K,3.75,Kay Jewellers
Previously Owned Men's Diamond Wedding Band 1 ct tw 10K White Gold,1499,https://www.kay.com/previously-owned-mens-diamond-wedding-band-1-ct-tw-10k-white-gold/p/V-884698705,Diamond,Round,I3,I,1,Gold,White,10K,3.75,Kay Jewellers
Previously Owned Men's Wedding Band 1 ct tw Diamonds 10K White Gold,1679,https://www.kay.com/previously-owned-mens-wedding-band-1-ct-tw-diamonds-10k-white-gold/p/V-884480500,Diamond,Round,I2,I,1,Gold,White,10K,3.75,Kay Jewellers
Previously Owned Men's THE LEO Diamond Wedding Band 1 ct tw Round-cut 14K White Gold,2699,https://www.kay.com/previously-owned-mens-the-leo-diamond-wedding-band-1-ct-tw-roundcut-14k-white-gold/p/V-884204102,Diamond,Round,SI2,I,1,Gold,White,14K,3.75,Kay Jewellers
Previously Owned Men's Diamond Spinning Wedding Band 1 ct tw Round-cut 14K Two-Tone Gold Size 10,1859,https://www.kay.com/previously-owned-mens-diamond-spinning-wedding-band-1-ct-tw-roundcut-14k-twotone-gold-size-10/p/V-883608008,Diamond,Round,I2,I,1,Gold,Two-Tone,14K,10.0,Kay Jewellers
Previously Owned Men's Wedding Band 1 ct tw Round-cut Diamonds 10K White Gold,1679,https://www.kay.com/previously-owned-mens-wedding-band-1-ct-tw-roundcut-diamonds-10k-white-gold/p/V-883702603,Diamond,Round,I2,I,1,Gold,White,10K,3.75,Kay Jewellers
Previously Owned Men's Wedding Band 1 ct tw Round-cut Diamonds 14K Two-Tone Gold,1199,https://www.kay.com/previously-owned-mens-wedding-band-1-ct-tw-roundcut-diamonds-14k-twotone-gold/p/V-880026808,Diamond,Round,I2,I,1,Gold,Two-Tone,14K,3.75,Kay Jewellers
Previously Owned Men's Diamond Wedding Band 1 ct tw Round-cut 14K White Gold,1919,https://www.kay.com/previously-owned-mens-diamond-wedding-band-1-ct-tw-roundcut-14k-white-gold/p/V-882771102,Diamond,Round,I2,I,1,Gold,White,14K,3.75,Kay Jewellers
Previously Owned Men's Diamond Wedding Band 1 ct tw 10K White Gold,1679,https://www.kay.com/previously-owned-mens-diamond-wedding-band-1-ct-tw-10k-white-gold/p/V-884993407,Diamond,Round,I2,I,1,Gold,White,10K,3.75,Kay Jewellers
Men's Multi-Diamond Square Center Ring 2-1/2 ct tw 10K Yellow Gold,5699,https://www.kay.com/mens-multidiamond-square-center-ring-212-ct-tw-10k-yellow-gold/p/V-878332509,Diamond,Round,I3,I,2-1/2,Gold,Yellow,10K,10.0,Kay Jewellers
Men's Brown & White Diamond Ring 1 ct tw 10K Yellow Gold,2599,https://www.kay.com/mens-brown-white-diamond-ring-1-ct-tw-10k-yellow-gold/p/V-878463809,Diamond,Round,I2-I3,I,1,Gold,Yellow,10K,10.0,Kay Jewellers
Le Vian Men's Cushion-Cut Chocolate Quartz Ring 7/8 ct tw Diamonds 14K Honey Gold,5999,https://www.kay.com/le-vian-mens-cushioncut-chocolate-quartz-ring-78-ct-tw-diamonds-14k-honey-gold/p/V-861565303,Quartz,Cushion,SI2,Brown,7/8,Gold,Yellow,14K,10.0,Kay Jewellers
Le Vian Men's Diamond Ring 5/8 ct tw 14K Honey Gold,3999,https://www.kay.com/le-vian-mens-diamond-ring-58-ct-tw-14k-honey-gold/p/V-861564704,Diamond,Round,SI2,T.T.L.B.,5/8,Gold,Yellow,14K,10.0,Kay Jewellers
Le Vian Men's Diamond Ring 1/2 ct tw 14K Honey Gold,4999,https://www.kay.com/le-vian-mens-diamond-ring-12-ct-tw-14k-honey-gold/p/V-861564401,Diamond,Round,I3,Fancy,1/2,Gold,Yellow,14K,10.0,Kay Jewellers
Le Vian Men's Diamond Ring 1/3 ct tw 14K Honey Gold,3499,https://www.kay.com/le-vian-mens-diamond-ring-13-ct-tw-14k-honey-gold/p/V-861564502,Diamond,Round,SI2,Fancy,1/3,Gold,Yellow,14K,10.0,Kay Jewellers
Now + Forever Men's Diamond Satin Finish Wedding Band 1/8 ct tw 10K White Gold,1899,https://www.kay.com/now-forever-mens-diamond-satin-finish-wedding-band-18-ct-tw-10k-white-gold/p/V-861553701,Diamond,Round,I2,I,1/8,Gold,White,10K,10.0,Kay Jewellers
Le Vian Men's Cushion-Cut Chocolate Quartz Ring 3/4 ct tw Diamonds 14K Honey Gold,4999,https://www.kay.com/le-vian-mens-cushioncut-chocolate-quartz-ring-34-ct-tw-diamonds-14k-honey-gold/p/V-878500406,Quartz,Cushion,SI2,Brown,3/4,Gold,Yellow,14K,10.0,Kay Jewellers
Now + Forever Men's Diamond Wedding Band 1/2 ct tw 10K White Gold,1999,https://www.kay.com/now-forever-mens-diamond-wedding-band-12-ct-tw-10k-white-gold/p/V-861553307,Diamond,Round,I2,I,1/2,Gold,White,10K,10.0,Kay Jewellers
Men's Multi-Diamond Cushion Frame Chain-Ring 3/4 ct tw 10K Yellow Gold,2799,https://www.kay.com/mens-multidiamond-cushion-frame-chainring-34-ct-tw-10k-yellow-gold/p/V-851436600,Diamond,Round,I2,I,3/4,Gold,Yellow,10K,10.0,Kay Jewellers
Men's Baguette & Round-Cut Multi-Diamond Cushion Halo Ring 1 ct tw 10K Yellow Gold,3299,https://www.kay.com/mens-baguette-roundcut-multidiamond-cushion-halo-ring-1-ct-tw-10k-yellow-gold/p/V-851435800,Diamond,Round,I2,I,1,Gold,Yellow,10K,10.0,Kay Jewellers
Neil Lane Men's Black Diamond Wedding Band 1-1/2 ct tw 14K Yellow Gold,1649,https://www.kay.com/neil-lane-mens-black-diamond-wedding-band-112-ct-tw-14k-yellow-gold/p/V-122360403,Diamond,Round,I3,Fancy,1-1/2,Gold,Yellow,14K,10.0,Kay Jewellers
Neil Lane Men's Black Diamond Two-Row Wedding Band 1 ct tw 14K White Gold,1679,https://www.kay.com/neil-lane-mens-black-diamond-tworow-wedding-band-1-ct-tw-14k-white-gold/p/V-851427308,Diamond,Round,I3,Fancy,1,Gold,White,14K,10.0,Kay Jewellers
Le Vian Men's Square-Cut Black Onyx Ribbed Ring 1/20 ct tw Diamonds 14K Honey Gold,3499,https://www.kay.com/le-vian-mens-squarecut-black-onyx-ribbed-ring-120-ct-tw-diamonds-14k-honey-gold/p/V-841099702,Onyx,Square,SI2,Black,1/20,Gold,Yellow,14K,10.0,Kay Jewellers
Men's Oval-Cut Tiger's Eye Quartz Signet Ring 10K Yellow Gold,1499,https://www.kay.com/mens-ovalcut-tigers-eye-quartz-signet-ring-10k-yellow-gold/p/V-851570402,Tiger's Eye,Oval,,Brown,,Gold,Yellow,10K,10.0,Kay Jewellers
Now + Forever Now + Forever Men's Black & White Diamond Wedding Band 3/8 ct tw 10K Yellow Gold,1399,https://www.kay.com/now-forever-now-forever-mens-black-white-diamond-wedding-band-38-ct-tw-10k-yellow-gold/p/V-841019704,Diamond,Round,I3,Fancy,3/8,Gold,Yellow,10K,10.0,Kay Jewellers
Men's Multi-Diamond Cushion Frame Ring 1/2 ct tw 10K Yellow Gold,2199,https://www.kay.com/mens-multidiamond-cushion-frame-ring-12-ct-tw-10k-yellow-gold/p/V-840863106,Diamond,Round,I2-I3,I,1/2,Gold,Yellow,10K,10.0,Kay Jewellers
Men's Diamond Multi-Row Angled Ring 2 ct tw 10K Yellow Gold,4799,https://www.kay.com/mens-diamond-multirow-angled-ring-2-ct-tw-10k-yellow-gold/p/V-834894305,Diamond,Round,I2-I3,I,2,Gold,Yellow,10K,10.0,Kay Jewellers
Men's Baguette & Round-Cut Diamond Diagonal Ring 3 ct tw 10K Yellow Gold,3419,https://www.kay.com/mens-baguette-roundcut-diamond-diagonal-ring-3-ct-tw-10k-yellow-gold/p/V-834838308,Diamond,Baguette,I2-I3,I,3,Gold,Yellow,10K,10.0,Kay Jewellers
Men's Brown & White Diamond Rectangle Halo Ring 2 ct tw 10K Yellow Gold,2589,https://www.kay.com/mens-brown-white-diamond-rectangle-halo-ring-2-ct-tw-10k-yellow-gold/p/V-818581908,Diamond,Round,I2,N,2,Gold,Yellow,10K,10.0,Kay Jewellers
Now + Forever Men's Diamond Trios Wedding Band 1/20 ct tw 10K Yellow Gold,1299,https://www.kay.com/now-forever-mens-diamond-trios-wedding-band-120-ct-tw-10k-yellow-gold/p/V-238552703,Diamond,Round,I2,I,1/20,Gold,Yellow,10K,10.0,Kay Jewellers
Now + Forever Men's Curb Link Ring 10K Yellow Gold 6mm,1299,https://www.kay.com/now-forever-mens-curb-link-ring-10k-yellow-gold-6mm/p/V-841056106,No Stone,,,,,Gold,Yellow,10K,10.0,Kay Jewellers
Men's THE LEO Diamond Wedding Band 1/2 ct tw 14K White Gold,2099,https://www.kay.com/mens-the-leo-diamond-wedding-band-12-ct-tw-14k-white-gold/p/V-818573103,Diamond,Round,SI2,I,1/2,Gold,White,14K,10.0,Kay Jewellers
Men's Emerald-Cut Malachite Chain Link Ring 10K Yellow Gold,1199,https://www.kay.com/mens-emeraldcut-malachite-chain-link-ring-10k-yellow-gold/p/V-818581201,Malachite,Emerald,,Green,,Gold,Yellow,10K,10.0,Kay Jewellers
Men's Baguette & Round-Cut Multi-Diamond Center Greek Key Ring 1 ct tw 10K Yellow Gold,2599,https://www.kay.com/mens-baguette-roundcut-multidiamond-center-greek-key-ring-1-ct-tw-10k-yellow-gold/p/V-818551309,Diamond,Round,I2-I3,I,1,Gold,Yellow,10K,10.0,Kay Jewellers
Men's Multi-Diamond Center Circle Ring 2 ct tw 10K Yellow Gold,1799,https://www.kay.com/mens-multidiamond-center-circle-ring-2-ct-tw-10k-yellow-gold/p/V-802694101,Diamond,Round,I3,J,2,Gold,Yellow,10K,10.0,Kay Jewellers
Men's Large Nugget Ring 10K Yellow Gold,2999,https://www.kay.com/mens-large-nugget-ring-10k-yellow-gold/p/V-802718609,No Stone,,,,,Gold,Yellow,10K,10.0,Kay Jewellers
Now + Forever Men's Diamond Trio Grooved Wedding Band 1/10 ct tw 10K Yellow Gold,1399,https://www.kay.com/now-forever-mens-diamond-trio-grooved-wedding-band-110-ct-tw-10k-yellow-gold/p/V-790281909,Diamond,Round,I2,I,1/10,Gold,Yellow,10K,10.0,Kay Jewellers
Now + Forever Men's Square-Cut Diamond Solitaire Wedding Band 1/4 ct tw 10K Yellow Gold (I/I2),1199,https://www.kay.com/now-forever-mens-squarecut-diamond-solitaire-wedding-band-14-ct-tw-10k-yellow-gold-ii2/p/V-790268407,Diamond,Square,I2,I,1/4,Gold,Yellow,10K,10.0,Kay Jewellers
Men's Multi-Diamond Circle Ring 2 ct tw 10K Two-Tone Gold,4999,https://www.kay.com/mens-multidiamond-circle-ring-2-ct-tw-10k-twotone-gold/p/V-818581403,Diamond,Round,I2-I3,I,2,Gold,Two-Tone,10K,10.0,Kay Jewellers
Now + Forever Men's Diamond Five-Stone Wedding Band 1/2 ct tw 10K White Gold 8.2mm,2199,https://www.kay.com/now-forever-mens-diamond-fivestone-wedding-band-12-ct-tw-10k-white-gold-82mm/p/V-790281606,Diamond,Round,I2,I,1/2,Gold,White,10K,10.0,Kay Jewellers
Unstoppable Love Necklace 1 ct tw 14K White Gold 19&quot;,1599,https://www.kay.com/unstoppable-love-necklace-1-ct-tw-14k-white-gold-19/p/V-731454702,Diamond,Round,I3,I,1,Gold,White,14K,,Kay Jewellers
Neil Lane Men's Diamond Wedding Band 1/2 ct tw 14K Yellow Gold 7mm,1799,https://www.kay.com/neil-lane-mens-diamond-wedding-band-12-ct-tw-14k-yellow-gold-7mm/p/V-790264206,Diamond,Round,I1,I,1/2,Gold,Yellow,14K,10.0,Kay Jewellers
Unstoppable Love Necklace 1 ct tw 14K White Gold 19&quot;,1599,https://www.kay.com/unstoppable-love-necklace-1-ct-tw-14k-white-gold-19/p/V-174085201,Diamond,Round,I3,I,1,Gold,White,14K,,Kay Jewellers
Milestones Diamond Teardrop Necklace 1 ct tw 10K White Gold 18&quot;,2999,https://www.kay.com/milestones-diamond-teardrop-necklace-1-ct-tw-10k-white-gold-18/p/V-930888603,Diamond,Round,I2,I,1,Gold,White,10K,,Kay Jewellers
THE LEO Cushion-Shaped Diamond Necklace 1 ct tw Round-Cut 14K White Gold 19&quot;,2499,https://www.kay.com/the-leo-cushionshaped-diamond-necklace-1-ct-tw-roundcut-14k-white-gold-19/p/V-211901309,Diamond,Round,I1,I,1,Gold,White,14K,,Kay Jewellers
Unstoppable Love Necklace 1 ct tw 14K White Gold 19&quot;,1599,https://www.kay.com/unstoppable-love-necklace-1-ct-tw-14k-white-gold-19/p/V-174088106,Diamond,Round,I3,I,1,Gold,White,14K,,Kay Jewellers
3.5mm Cuban Chain Necklace Hollow 10K Yellow Gold 24&quot;,1549,https://www.kay.com/35mm-cuban-chain-necklace-hollow-10k-yellow-gold-24/p/V-714926007,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Glitter Rope Chain Necklace 2.4mm Solid 10K Yellow Gold 20&quot;,1099,https://www.kay.com/glitter-rope-chain-necklace-24mm-solid-10k-yellow-gold-20/p/V-715874208,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Unstoppable Love Pear-Shaped Diamond Necklace 1 ct tw 10K White Gold 19”,2199,https://www.kay.com/unstoppable-love-pearshaped-diamond-necklace-1-ct-tw-10k-white-gold-19-/p/V-122238607,Diamond,Pear,I1,I,1,Gold,White,10K,,Kay Jewellers
Rope Chain Necklace Solid 14K Yellow Gold 22&quot;,1199,https://www.kay.com/rope-chain-necklace-solid-14k-yellow-gold-22/p/V-713785501,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Diamond-Cut Curb Chain Necklace 5.6mm Semi-Solid 10K Yellow Gold 20”,1499,https://www.kay.com/diamondcut-curb-chain-necklace-56mm-semisolid-10k-yellow-gold-20-/p/V-961301607,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Herringbone Necklace Solid 10K Yellow Gold 20&quot;,1319,https://www.kay.com/herringbone-necklace-solid-10k-yellow-gold-20/p/V-715573907,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Princess-Cut Diamond Solitaire Necklace & Earrings Gift Set 1/2 ct tw 14K White Gold (I/I2),1399,https://www.kay.com/princesscut-diamond-solitaire-necklace-earrings-gift-set-12-ct-tw-14k-white-gold-ii2/p/V-190359909,Diamond,Princess-Cut,I2,I,1/2,Gold,White,14K,,Kay Jewellers
Solitaire Diamond Necklace 1/2 ct tw Round-cut 14K White Gold 18&quot; (I/I2),1329,https://www.kay.com/solitaire-diamond-necklace-12-ct-tw-roundcut-14k-white-gold-18-ii2/p/V-190258400,Diamond,Round,I2,I,1/2,Gold,White,14K,,Kay Jewellers
